     8.94427   0.541901   0   4   8
     9.16515   0.53579   2   4   8
     9.79796   0.519842   4   4   8
     10.7703   0.499122   6   4   8
     11.7473   0.481978   7   5   8
     10.6771   0.500933   5   5   8
     9.89949   0.517478   3   5   8
     9.48683   0.527408   1   5   8
     9.48683   0.527408   1   5   8
     9.89949   0.517478   3   5   8
     10.6771   0.500933   5   5   8
     11.7473   0.481978   7   5   8
     11.6619   0.48334   6   6   8
     10.7703   0.499122   4   6   8
     10.198   0.510816   2   6   8
     10   0.515189   0   6   8
     10.198   0.510816   2   6   8
     10.7703   0.499122   4   6   8
     11.6619   0.48334   6   6   8
     11.7473   0.481978   5   7   8
     11.0454   0.493984   3   7   8
     10.6771   0.500963   1   7   8
     10.6771   0.500963   1   7   8
     11.0454   0.493984   3   7   8
     11.7473   0.481978   5   7   8
     11.4891   0.486263   2   8   8
     11.3137   0.489263   0   8   8
     11.4891   0.486263   2   8   8
     11.5758   0.484848   2   7   9
     11.4018   0.487772   0   7   9
     11.5758   0.484848   2   7   9
     11.9164   0.479368   5   6   9
     11.225   0.490799   3   6   9
     10.8628   0.497414   1   6   9
     10.8628   0.497414   1   6   9
     11.225   0.490799   3   6   9
     11.9164   0.479368   5   6   9
     11.9164   0.479368   6   5   9
     11.0454   0.494006   4   5   9
     10.4881   0.504744   2   5   9
     10.2956   0.508742   0   5   9
     10.4881   0.504744   2   5   9
     11.0454   0.494006   4   5   9
     11.9164   0.479368   6   5   9
     11.0454   0.494006   5   4   9
     10.2956   0.508731   3   4   9
     9.89949   0.517455   1   4   9
     9.89949   0.517455   1   4   9
     10.2956   0.508731   3   4   9
     11.0454   0.494006   5   4   9
     11.225   0.490799   6   3   9
     10.2956   0.508731   4   3   9
     9.69536   0.522231   2   3   9
     9.48683   0.527328   0   3   9
     9.69536   0.522231   2   3   9
     10.2956   0.508731   4   3   9
     11.225   0.490799   6   3   9
     11.5758   0.484848   7   2   9
     10.4881   0.504744   5   2   9
     9.69536   0.522231   3   2   9
     9.27362   0.532776   1   2   9
     9.27362   0.532776   1   2   9
     9.69536   0.522231   3   2   9
     10.4881   0.504744   5   2   9
     11.5758   0.484848   7   2   9
     10.8628   0.497414   6   1   9
     9.89949   0.517455   4   1   9
     9.27362   0.532776   2   1   9
     9.05539   0.538613   0   1   9
     9.27362   0.532776   2   1   9
     9.89949   0.517455   4   1   9
     10.8628   0.497414   6   1   9
     11.4018   0.487772   7   0   9
     10.2956   0.508742   5   0   9
     9.48683   0.527328   3   0   9
     9.05539   0.538613   1   0   9
     9.05539   0.538613   1   0   9
     9.48683   0.527328   3   0   9
     10.2956   0.508742   5   0   9
     11.4018   0.487772   7   0   9
     10.8628   0.497414   6   1   9
     9.89949   0.517455   4   1   9
     9.27362   0.532776   2   1   9
     9.05539   0.538613   0   1   9
     9.27362   0.532776   2   1   9
     9.89949   0.517455   4   1   9
     10.8628   0.497414   6   1   9
     11.5758   0.484848   7   2   9
     10.4881   0.504744   5   2   9
     9.69536   0.522231   3   2   9
     9.27362   0.532776   1   2   9
     9.27362   0.532776   1   2   9
     9.69536   0.522231   3   2   9
     10.4881   0.504744   5   2   9
     11.5758   0.484848   7   2   9
     11.225   0.490799   6   3   9
     10.2956   0.508731   4   3   9
     9.69536   0.522231   2   3   9
     9.48683   0.527328   0   3   9
     9.69536   0.522231   2   3   9
     10.2956   0.508731   4   3   9
     11.225   0.490799   6   3   9
     11.0454   0.494006   5   4   9
     10.2956   0.508731   3   4   9
     9.89949   0.517455   1   4   9
     9.89949   0.517455   1   4   9
     10.2956   0.508731   3   4   9
     11.0454   0.494006   5   4   9
     11.9164   0.479368   6   5   9
     11.0454   0.494006   4   5   9
     10.4881   0.504744   2   5   9
     10.2956   0.508742   0   5   9
     10.4881   0.504744   2   5   9
     11.0454   0.494006   4   5   9
     11.9164   0.479368   6   5   9
     11.9164   0.479368   5   6   9
     11.225   0.490799   3   6   9
     10.8628   0.497414   1   6   9
     10.8628   0.497414   1   6   9
     11.225   0.490799   3   6   9
     11.9164   0.479368   5   6   9
     11.5758   0.484848   2   7   9
     11.4018   0.487772   0   7   9
     11.5758   0.484848   2   7   9
     11.8322   0.48081   2   6   10
     11.6619   0.483532   0   6   10
     11.8322   0.48081   2   6   10
     11.5758   0.484915   3   5   10
     11.225   0.490892   1   5   10
     11.225   0.490892   1   5   10
     11.5758   0.484915   3   5   10
     11.4891   0.486347   4   4   10
     10.9545   0.495764   2   4   10
     10.7703   0.499233   0   4   10
     10.9545   0.495764   2   4   10
     11.4891   0.486347   4   4   10
     11.5758   0.484915   5   3   10
     10.8628   0.497475   3   3   10
     10.4881   0.504795   1   3   10
     10.4881   0.504795   1   3   10
     10.8628   0.497475   3   3   10
     11.5758   0.484915   5   3   10
     11.8322   0.48081   6   2   10
     10.9545   0.495764   4   2   10
     10.3923   0.506756   2   2   10
     10.198   0.51084   0   2   10
     10.3923   0.506756   2   2   10
     10.9545   0.495764   4   2   10
     11.8322   0.48081   6   2   10
     11.225   0.490892   5   1   10
     10.4881   0.504795   3   1   10
     10.0995   0.512974   1   1   10
     10.0995   0.512974   1   1   10
     10.4881   0.504795   3   1   10
     11.225   0.490892   5   1   10
     11.6619   0.483532   6   0   10
     10.7703   0.499233   4   0   10
     10.198   0.51084   2   0   10
     10   0.515165   0   0   10
     10.198   0.51084   2   0   10
     10.7703   0.499233   4   0   10
     11.6619   0.483532   6   0   10
     11.225   0.490892   5   1   10
     10.4881   0.504795   3   1   10
     10.0995   0.512974   1   1   10
     10.0995   0.512974   1   1   10
     10.4881   0.504795   3   1   10
     11.225   0.490892   5   1   10
     11.8322   0.48081   6   2   10
     10.9545   0.495764   4   2   10
     10.3923   0.506756   2   2   10
     10.198   0.51084   0   2   10
     10.3923   0.506756   2   2   10
     10.9545   0.495764   4   2   10
     11.8322   0.48081   6   2   10
     11.5758   0.484915   5   3   10
     10.8628   0.497475   3   3   10
     10.4881   0.504795   1   3   10
     10.4881   0.504795   1   3   10
     10.8628   0.497475   3   3   10
     11.5758   0.484915   5   3   10
     11.4891   0.486347   4   4   10
     10.9545   0.495764   2   4   10
     10.7703   0.499233   0   4   10
     10.9545   0.495764   2   4   10
     11.4891   0.486347   4   4   10
     11.5758   0.484915   3   5   10
     11.225   0.490892   1   5   10
     11.225   0.490892   1   5   10
     11.5758   0.484915   3   5   10
     11.8322   0.48081   2   6   10
     11.6619   0.483532   0   6   10
     11.8322   0.48081   2   6   10
     11.7473   0.482317   1   4   11
     11.7473   0.482317   1   4   11
     11.5758   0.485092   2   3   11
     11.4018   0.487998   0   3   11
     11.5758   0.485092   2   3   11
     11.5758   0.485092   3   2   11
     11.225   0.491048   1   2   11
     11.225   0.491048   1   2   11
     11.5758   0.485092   3   2   11
     11.7473   0.482317   4   1   11
     11.225   0.491048   2   1   11
     11.0454   0.494252   0   1   11
     11.225   0.491048   2   1   11
     11.7473   0.482317   4   1   11
     11.4018   0.487998   3   0   11
     11.0454   0.494252   1   0   11
     11.0454   0.494252   1   0   11
     11.4018   0.487998   3   0   11
     11.7473   0.482317   4   1   11
     11.225   0.491048   2   1   11
     11.0454   0.494252   0   1   11
     11.225   0.491048   2   1   11
     11.7473   0.482317   4   1   11
     11.5758   0.485092   3   2   11
     11.225   0.491048   1   2   11
     11.225   0.491048   1   2   11
     11.5758   0.485092   3   2   11
     11.5758   0.485092   2   3   11
     11.4018   0.487998   0   3   11
     11.5758   0.485092   2   3   11
     11.7473   0.482317   1   4   11
     11.7473   0.482317   1   4   11
